Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
290,optimal,True,0.7997909609694034,563024.9443810175
291,optimal,True,0.6220279701519758,558717.5504939844
292,optimal,True,0.6091281159315258,561807.9732308312
293,optimal,True,0.7280942420475185,567694.7618105969
294,optimal,True,0.7539927600882947,570879.4470164032
295,optimal,True,0.7674272658769041,562815.9507928805
296,optimal,True,0.8097205280791968,561316.1428555562
297,optimal,True,0.7472731720190495,568674.4990158968
298,optimal,True,0.7823133650235832,562163.3456025653
299,optimal,True,0.7879411799367517,564532.11323749
