Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,6,1.0,0.00031290917346874875,1.5514534596974652,1.5517663688709338,1.2738224604787927,0.834758601164913,3.1358136127912846e-13
DC3,2,6,1.0,0.000630403325582544,1.4662831533933058,1.4669135567188885,1.2738224604787927,0.8733451650267785,1.1050810426659848e-11
DC3,3,6,1.0,0.00020482235898574194,2.392831140314229,2.3930359626732147,1.2738224604787927,0.7425264175511317,9.640774643053227e-12
DC3,4,6,1.0,0.0004218144652744134,1.7641346515156329,1.7645564659809072,1.2738224604787927,0.7401957605518521,1.125166134281613e-11
DC3,5,6,1.0,0.0002481323511650165,2.695521908579394,2.6957700409305594,1.2738224604787927,0.6475414148127281,1.1613768709680215e-11
FSNet,1,6,1.0,0.00066663499455899,1.3841140933800489,1.3847807283746079,1.2738224604787927,0.9232511758623558,9.680436237834248e-12
FSNet,2,6,1.0,0.00029960247532775003,1.4497214572038502,1.4500210596791778,1.2738224604787927,0.8894355653576635,1.502669051192037e-13
FSNet,3,6,1.0,0.00021938215165088573,1.8091725889050092,1.80939197105666,1.2738224604787927,0.8829102141083114,1.3184871927479849e-11
FSNet,4,6,1.0,0.00041187934887905914,1.4660736770213891,1.4664855563702683,1.2738224604787927,1.0778662154431087,1.1074987592190643e-11
FSNet,5,6,1.0,0.00023904066377629837,1.5000131086368735,1.5002521493006498,1.2738224604787927,0.8660888598502297,1.0448894708937259e-11
KKT,1,6,1.0,0.0022619343362748623,1.5008913526544347,1.5031532869907096,1.2738224604787927,0.869332661905668,2.333611642749652e-13
KKT,2,6,1.0,0.000631811679340899,1.264810796206196,1.265442607885537,1.2738224604787927,1.0353789937126416,-1.418650950769862e-12
KKT,3,6,1.0,0.000776843672307829,1.6790156693508227,1.6797925130231306,1.2738224604787927,0.8598332911001979,-6.738385007198619e-13
KKT,4,6,1.0,0.0009486424969509244,2.323541009100154,2.324489651597105,1.2738224604787927,0.6382485943709659,5.497847868204486e-13
KKT,5,6,1.0,0.0006977818363035718,1.3042040318250656,1.3049018136613693,1.2738224604787927,1.043461863760333,2.9771415120417956e-13
PINN Baseline,1,6,1.0,0.00042916450183838606,1.6408087966653209,1.6412379611671593,1.2738224604787927,0.7989458284104565,1.9966745305788138e-13
PINN Baseline,2,6,1.0,0.00024753063917160034,1.525873389521924,1.5261209201610957,1.2738224604787927,0.841204387304586,1.009702732910591e-11
PINN Baseline,3,6,1.0,0.009738725532467166,1.2339879812983174,1.2437267068307847,1.2738224604787927,1.0534676386147754,2.6664591747658944e-12
PINN Baseline,4,6,1.0,0.009686695489411553,1.8631532673025504,1.8728399627919619,1.2738224604787927,0.8151824218415525,-1.908942565617369e-13
PINN Baseline,5,6,1.0,0.0005549048461640874,1.7974257698127378,1.797980674658902,1.2738224604787927,0.7289251315625912,-2.7277089275322234e-13
Rahul's Model,1,6,1.0,0.0006416883552446961,1.4764992534571018,1.4771409418123465,1.2738224604787927,0.8695416059045314,-8.719166641027396e-13
Rahul's Model,2,6,1.0,0.0006208133418112993,1.570167640146489,1.5707884534883003,1.2738224604787927,0.8119074438895502,-2.852363921422229e-12
Rahul's Model,3,6,1.0,0.0008695623061309258,1.0278378498818104,1.0287074121879414,1.2738224604787927,1.3959853865470395,-3.0971246941132887e-12
Rahul's Model,4,6,1.0,0.0005764781575029095,0.9431304800091311,0.9437069581666341,1.2738224604787927,1.4849532489889505,-7.627540463334141e-13
Rahul's Model,5,6,1.0,0.0004525028246765335,0.9864034058603769,0.9868559086850534,1.2738224604787927,1.4433261472015564,9.407037727218921e-12
