,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,7.398941088467836e-05,1.7359881122545248e-06,0.5124294073693455,0.0022121616997804357,0.51250339678023,0.0022115865235399373,0.5085756344953551,0.0,0.9922233831479644,0.004224361771802856,3.672486280832878e-10,1.6510229018239267e-11
FSNet,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.481844328343868e-05,1.537359076960898e-05,0.5235507252300158,0.012378730178207181,0.5236355436732992,0.01237185215978605,0.5085756344953551,0.0,0.9724293532685249,0.021661057964401684,3.5073377948625717e-10,4.024308651939284e-11
KKT,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00015679648146033287,1.2710170246079699e-05,0.5262248468818143,0.015119488731804574,0.5263816433632746,0.015112645908877205,0.5085756344953551,0.0,0.9668577127565383,0.027574527072705954,2.2975367377709943e-10,1.9888724587189482e-10
PINN Baseline,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.458924014121294e-05,2.6549810943909866e-05,0.5116099605383352,0.0037407623356456115,0.5116945497784764,0.0037209408501017683,0.5085756344953551,0.0,0.9938462931991504,0.007180316828627006,2.6637739139135964e-10,1.5425148614445833e-10
Rahul's Model,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00017245890107005837,2.5350734897924e-05,0.525104510076344,0.00586843781732581,0.525276968977414,0.005887362260434703,0.5085756344953551,0.0,0.968207157350608,0.01065812600025158,1.433595441999719e-10,1.328768558332131e-10
