Architecture,Run,N,Success_Rate,NN_Time_s,IPOPT_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Speedup,Feasible_Obj_Gap_pct
DC3,1,9,1.0,9.010134575267632e-05,0.8121190950947089,0.8122091964404616,0.8739819567805777,1.0736588920635544,3.239476504222508e-12
DC3,2,9,1.0,9.266245696279738e-05,0.8329257863677211,0.8330184488246838,0.8739819567805777,1.052740870467562,4.561413252015456e-12
DC3,3,9,1.0,8.511576905018753e-05,0.808763599773455,0.8088487155425051,0.8739819567805777,1.0833960162779221,1.3887163303048646e-11
DC3,4,9,1.0,8.026021532714367e-05,0.8518727817831354,0.8519530419984626,0.8739819567805777,1.0272783011015714,3.812580025007271e-12
DC3,5,9,1.0,9.296599051190747e-05,0.7045878844283935,0.7046808504189054,0.8739819567805777,1.246381279700713,4.10994925139652e-12
FSNet,1,9,1.0,9.192712604999542e-05,0.7239743091114279,0.7240662362374779,0.8739819567805777,1.2096113101936519,1.3374805006240555e-11
FSNet,2,9,1.0,8.687912486493587e-05,0.7278840930408074,0.7279709721656723,0.8739819567805777,1.2126662620327464,1.3177544982657292e-11
FSNet,3,9,1.0,8.088575365642707e-05,0.738044935795996,0.7381258215496523,0.8739819567805777,1.196082932927064,1.1936664465673796e-11
FSNet,4,9,1.0,8.566354194449054e-05,0.795144054495419,0.7952297180373635,0.8739819567805777,1.1045569038882261,1.2471699836834481e-11
FSNet,5,9,1.0,0.00010132587825258572,0.9353683299591972,0.9354696558374498,0.8739819567805777,0.9336355519185382,2.8722244567311033e-12
KKT,1,9,1.0,0.0001998694303135077,0.8925207801835818,0.8927206496138953,0.8739819567805777,0.9769264632695669,1.443356336153575e-11
KKT,2,9,1.0,0.00021189166646864679,0.861745112679071,0.8619570043455396,0.8739819567805777,1.0138602772245635,1.4262319192695475e-11
KKT,3,9,1.0,0.00018649276656409106,0.9137508232249982,0.9139373159915622,0.8739819567805777,0.9562243108232368,1.466185525675907e-11
KKT,4,9,1.0,0.0001713404328458839,0.8706070977884034,0.8707784382212493,0.8739819567805777,1.0042501906141217,3.1738123113751017e-12
KKT,5,9,1.0,0.0001983762097855409,0.8376992544831915,0.8378976306929771,0.8739819567805777,1.0438238878255035,1.338743416320908e-11
PINN Baseline,1,9,1.0,0.00017339055840339925,0.7859027194790542,0.7860761100374576,0.8739819567805777,1.1101165721794428,3.3985342963546398e-12
PINN Baseline,2,9,1.0,8.947466914024617e-05,0.8310577165749338,0.831147191244074,0.8739819567805777,1.0538790261985513,1.220662505412875e-11
PINN Baseline,3,9,1.0,9.289577913781007e-05,0.8191920868121088,0.8192849825912466,0.8739819567805777,1.0660729302842924,4.959475622920378e-12
PINN Baseline,4,9,1.0,9.03724641021755e-05,0.8232064302752001,0.8232968027393023,0.8739819567805777,1.0655123659210703,1.2426319692382632e-12
PINN Baseline,5,9,1.0,8.80824195014106e-05,0.9089605987020251,0.9090486811215265,0.8739819567805777,0.9711188771886522,1.1456459779647197e-11
Rahul's Model,1,9,1.0,0.0001970894324282805,0.8391171456573324,0.8393142350897607,0.8739819567805777,1.0402804412139615,3.574841708335636e-12
Rahul's Model,2,9,1.0,0.00018691613028446832,0.9598648519669142,0.9600517680971987,0.8739819567805777,0.9168951112707915,-7.2347866948122845e-12
Rahul's Model,3,9,1.0,0.0002537751052942541,0.951969763962552,0.9522235390678462,0.8739819567805777,0.9192391017940624,-9.031516037868396e-12
Rahul's Model,4,9,1.0,0.00028612521580523916,0.9218015665343652,0.9220876917501705,0.8739819567805777,0.9460827170354992,-4.2279863698969156e-11
Rahul's Model,5,9,1.0,0.00020515165912608305,0.9118179191007383,0.9120230707598643,0.8739819567805777,0.9568234875847507,-5.81348464421647e-12
