,Run,Run,N,N,Success_Rate,Success_Rate,NN_Time_s,NN_Time_s,IPOPT_Time_s,IPOPT_Time_s,Total_Online_Time_s,Total_Online_Time_s,Cold_IPOPT_Time_s,Cold_IPOPT_Time_s,Speedup,Speedup,Feasible_Obj_Gap_pct,Feasible_Obj_Gap_pct
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Architecture,,,,,,,,,,,,,,,,,,
DC3,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,7.958579808473588e-05,2.990085195561834e-06,0.773513243496418,0.054160980562212274,0.7735928292945028,0.05416034741588633,0.86203492898494,0.0,1.125092930890138,0.08398243993913106,1.2674637566110402e-11,7.356338839659687e-12
FSNet,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,8.261751383543015e-05,5.4614344461759064e-06,0.7663259300589562,0.03943194459213116,0.7664085475727915,0.039429481915466885,0.86203492898494,0.0,1.1338139757093457,0.05728914381802642,1.6085629820035995e-11,3.6378340982506803e-13
KKT,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.0001903148554265499,2.4239528625582018e-05,0.7448723674565553,0.046001568037146404,0.7450626823119819,0.045999661520160766,0.86203492898494,0.0,1.1644279224320715,0.07595027270183491,1.2323205119959894e-11,6.5315486271948046e-12
PINN Baseline,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.00012368865311145782,9.245780809518105e-05,0.7702987512014806,0.061494923483219686,0.770422439854592,0.061548423310592,0.86203492898494,0.0,1.1284621474205159,0.09274224183052508,3.4175663464020756e-12,8.268995674843794e-12
Rahul's Model,3.0,1.5811388300841898,10.0,0.0,1.0,0.0,0.0001670362800359726,1.8268189262207718e-05,0.7944391684234142,0.05552272355127981,0.7946062047034502,0.05551804361334944,0.86203492898494,0.0,1.0967938522330596,0.08005128744599076,9.38402875883629e-12,7.000732991573894e-12
