Instance_ID,Cold_IPOPT_Status,Cold_IPOPT_Success,Cold_IPOPT_Time_s,Cold_IPOPT_Cost
880,optimal,True,0.5192912388592958,566112.2941812156
881,infeasible,False,6.601492353947833,
882,optimal,True,0.508007655153051,558713.7771640534
883,optimal,True,0.49908240884542465,569123.3434937575
884,optimal,True,0.48983055097050965,565122.7781225491
885,optimal,True,0.520547793013975,563740.1088425018
886,infeasible,False,13.120289871934801,
887,optimal,True,0.5144469658844173,552844.5134215081
888,optimal,True,0.4867232891265303,562800.1877329398
889,optimal,True,0.49775175913237035,569509.7721446126
