Random seed     : 5
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090
Problem Geometry Linked -> Matrix Samples: 10000
======================================================================
CONTROLLED ABLATION
Case            : pglib_opf_case14_ieee
Projection      : generation
Weight strategy : nominal
Weights         : {'eq_p': 1000.0, 'eq_q': 1000.0, 'thermal': 1.0, 'ang': 1.0, 'v': 1.0, 'obj': 0.0005}
======================================================================

Beginning execution of parallelized training matrix loops...
Epoch    0 | Val Loss: 149.4788 | Val Cost: 1562.70 | Val Max P-Miss: 0.9815 | Max Q-Miss: 0.4327 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  100 | Val Loss: 17.0048 | Val Cost: 1997.46 | Val Max P-Miss: 0.2711 | Max Q-Miss: 0.1440 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  200 | Val Loss: 14.2824 | Val Cost: 2127.37 | Val Max P-Miss: 0.2232 | Max Q-Miss: 0.1574 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  300 | Val Loss: 12.3822 | Val Cost: 2161.75 | Val Max P-Miss: 0.2284 | Max Q-Miss: 0.1310 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  400 | Val Loss: 13.9662 | Val Cost: 2152.32 | Val Max P-Miss: 0.2150 | Max Q-Miss: 0.1270 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  500 | Val Loss: 11.5877 | Val Cost: 2256.83 | Val Max P-Miss: 0.2292 | Max Q-Miss: 0.0885 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  600 | Val Loss: 10.7440 | Val Cost: 2251.89 | Val Max P-Miss: 0.1791 | Max Q-Miss: 0.0950 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  700 | Val Loss: 10.7506 | Val Cost: 2297.88 | Val Max P-Miss: 0.1978 | Max Q-Miss: 0.1017 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  800 | Val Loss: 10.3274 | Val Cost: 2305.93 | Val Max P-Miss: 0.1933 | Max Q-Miss: 0.0829 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  900 | Val Loss: 9.6304 | Val Cost: 2314.07 | Val Max P-Miss: 0.1843 | Max Q-Miss: 0.0724 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1000 | Val Loss: 10.0345 | Val Cost: 2247.56 | Val Max P-Miss: 0.1589 | Max Q-Miss: 0.1324 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1100 | Val Loss: 9.0010 | Val Cost: 2352.39 | Val Max P-Miss: 0.1787 | Max Q-Miss: 0.0834 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1200 | Val Loss: 8.6577 | Val Cost: 2364.34 | Val Max P-Miss: 0.1707 | Max Q-Miss: 0.0713 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1300 | Val Loss: 9.4483 | Val Cost: 2308.76 | Val Max P-Miss: 0.1631 | Max Q-Miss: 0.0817 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1400 | Val Loss: 8.7651 | Val Cost: 2380.65 | Val Max P-Miss: 0.1772 | Max Q-Miss: 0.0841 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1500 | Val Loss: 10.3900 | Val Cost: 2280.29 | Val Max P-Miss: 0.1759 | Max Q-Miss: 0.0855 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1600 | Val Loss: 7.9884 | Val Cost: 2395.20 | Val Max P-Miss: 0.1714 | Max Q-Miss: 0.1181 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1700 | Val Loss: 9.8153 | Val Cost: 2313.33 | Val Max P-Miss: 0.1832 | Max Q-Miss: 0.1265 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1800 | Val Loss: 8.3422 | Val Cost: 2344.54 | Val Max P-Miss: 0.1718 | Max Q-Miss: 0.0767 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1900 | Val Loss: 8.3204 | Val Cost: 2407.02 | Val Max P-Miss: 0.1594 | Max Q-Miss: 0.0935 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2000 | Val Loss: 9.8468 | Val Cost: 2325.56 | Val Max P-Miss: 0.1692 | Max Q-Miss: 0.0958 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2100 | Val Loss: 7.9284 | Val Cost: 2406.36 | Val Max P-Miss: 0.1747 | Max Q-Miss: 0.1310 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 2200 | Val Loss: 8.1169 | Val Cost: 2388.65 | Val Max P-Miss: 0.1537 | Max Q-Miss: 0.1557 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2300 | Val Loss: 7.7155 | Val Cost: 2425.21 | Val Max P-Miss: 0.1694 | Max Q-Miss: 0.0736 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 2400 | Val Loss: 8.6972 | Val Cost: 2373.72 | Val Max P-Miss: 0.1730 | Max Q-Miss: 0.0834 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2500 | Val Loss: 6.9005 | Val Cost: 2426.03 | Val Max P-Miss: 0.1445 | Max Q-Miss: 0.0684 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 2600 | Val Loss: 7.0834 | Val Cost: 2409.60 | Val Max P-Miss: 0.1107 | Max Q-Miss: 0.1188 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2700 | Val Loss: 6.5604 | Val Cost: 2443.68 | Val Max P-Miss: 0.1498 | Max Q-Miss: 0.0877 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 2800 | Val Loss: 7.0296 | Val Cost: 2447.69 | Val Max P-Miss: 0.1617 | Max Q-Miss: 0.1160 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2900 | Val Loss: 11.4103 | Val Cost: 2359.58 | Val Max P-Miss: 0.1742 | Max Q-Miss: 0.0906 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 3000 | Val Loss: 7.3105 | Val Cost: 2453.66 | Val Max P-Miss: 0.1712 | Max Q-Miss: 0.0711 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 3100 | Val Loss: 6.8231 | Val Cost: 2449.13 | Val Max P-Miss: 0.1519 | Max Q-Miss: 0.0618 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 3200 | Val Loss: 6.1036 | Val Cost: 2464.80 | Val Max P-Miss: 0.1336 | Max Q-Miss: 0.0977 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 3300 | Val Loss: 6.4509 | Val Cost: 2460.83 | Val Max P-Miss: 0.1387 | Max Q-Miss: 0.0690 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 3400 | Val Loss: 6.2970 | Val Cost: 2466.52 | Val Max P-Miss: 0.1432 | Max Q-Miss: 0.0927 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 3500 | Val Loss: 5.8438 | Val Cost: 2436.26 | Val Max P-Miss: 0.1071 | Max Q-Miss: 0.0685 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 3600 | Val Loss: 6.2692 | Val Cost: 2468.08 | Val Max P-Miss: 0.1380 | Max Q-Miss: 0.0663 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 3700 | Val Loss: 7.2235 | Val Cost: 2437.83 | Val Max P-Miss: 0.1467 | Max Q-Miss: 0.1040 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
