Random seed     : 4
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090
Problem Geometry Linked -> Matrix Samples: 10000
======================================================================
CONTROLLED ABLATION
Case            : pglib_opf_case14_ieee
Projection      : full
Weight strategy : nominal
Weights         : {'eq_p': 1000.0, 'eq_q': 1000.0, 'thermal': 1.0, 'ang': 1.0, 'v': 1.0, 'obj': 0.0005}
======================================================================

Beginning execution of parallelized training matrix loops...
Epoch    0 | Val Loss: 148.0875 | Val Cost: 1635.27 | Val Max P-Miss: 0.9003 | Max Q-Miss: 0.7492 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  100 | Val Loss: 16.6771 | Val Cost: 1981.37 | Val Max P-Miss: 0.2367 | Max Q-Miss: 0.1250 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  200 | Val Loss: 11.9682 | Val Cost: 2163.12 | Val Max P-Miss: 0.2413 | Max Q-Miss: 0.0970 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  300 | Val Loss: 10.3739 | Val Cost: 2217.55 | Val Max P-Miss: 0.2091 | Max Q-Miss: 0.0824 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  400 | Val Loss: 10.4797 | Val Cost: 2258.38 | Val Max P-Miss: 0.2117 | Max Q-Miss: 0.0759 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  500 | Val Loss: 10.3345 | Val Cost: 2273.86 | Val Max P-Miss: 0.2114 | Max Q-Miss: 0.0743 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  600 | Val Loss: 9.2513 | Val Cost: 2297.44 | Val Max P-Miss: 0.1859 | Max Q-Miss: 0.0727 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  700 | Val Loss: 8.3361 | Val Cost: 2285.94 | Val Max P-Miss: 0.1392 | Max Q-Miss: 0.0818 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  800 | Val Loss: 9.1290 | Val Cost: 2319.09 | Val Max P-Miss: 0.1875 | Max Q-Miss: 0.0734 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  900 | Val Loss: 8.3985 | Val Cost: 2333.58 | Val Max P-Miss: 0.1731 | Max Q-Miss: 0.0667 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1000 | Val Loss: 9.6063 | Val Cost: 2316.71 | Val Max P-Miss: 0.1662 | Max Q-Miss: 0.1146 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1100 | Val Loss: 8.3435 | Val Cost: 2334.07 | Val Max P-Miss: 0.1828 | Max Q-Miss: 0.0735 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1200 | Val Loss: 7.8169 | Val Cost: 2345.27 | Val Max P-Miss: 0.1622 | Max Q-Miss: 0.0730 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1300 | Val Loss: 9.8402 | Val Cost: 2345.60 | Val Max P-Miss: 0.1732 | Max Q-Miss: 0.0835 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1400 | Val Loss: 7.3156 | Val Cost: 2351.37 | Val Max P-Miss: 0.1404 | Max Q-Miss: 0.0738 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1500 | Val Loss: 7.6334 | Val Cost: 2349.97 | Val Max P-Miss: 0.1210 | Max Q-Miss: 0.0958 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1600 | Val Loss: 7.2931 | Val Cost: 2354.88 | Val Max P-Miss: 0.1368 | Max Q-Miss: 0.0655 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1700 | Val Loss: 8.7948 | Val Cost: 2353.23 | Val Max P-Miss: 0.1903 | Max Q-Miss: 0.0722 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 1800 | Val Loss: 6.9344 | Val Cost: 2354.41 | Val Max P-Miss: 0.1384 | Max Q-Miss: 0.0662 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 1900 | Val Loss: 7.3440 | Val Cost: 2358.46 | Val Max P-Miss: 0.1380 | Max Q-Miss: 0.0694 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2000 | Val Loss: 6.9463 | Val Cost: 2353.89 | Val Max P-Miss: 0.1446 | Max Q-Miss: 0.0700 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2100 | Val Loss: 7.1995 | Val Cost: 2352.84 | Val Max P-Miss: 0.1108 | Max Q-Miss: 0.0958 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2200 | Val Loss: 7.1999 | Val Cost: 2355.69 | Val Max P-Miss: 0.1492 | Max Q-Miss: 0.0684 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2300 | Val Loss: 6.9897 | Val Cost: 2354.49 | Val Max P-Miss: 0.1164 | Max Q-Miss: 0.0742 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2400 | Val Loss: 6.8494 | Val Cost: 2353.68 | Val Max P-Miss: 0.1298 | Max Q-Miss: 0.0663 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 2500 | Val Loss: 6.7035 | Val Cost: 2353.39 | Val Max P-Miss: 0.1232 | Max Q-Miss: 0.0675 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 2600 | Val Loss: 6.7981 | Val Cost: 2354.39 | Val Max P-Miss: 0.1308 | Max Q-Miss: 0.0668 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2700 | Val Loss: 6.6138 | Val Cost: 2354.06 | Val Max P-Miss: 0.1157 | Max Q-Miss: 0.0683 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch 2800 | Val Loss: 6.6389 | Val Cost: 2353.78 | Val Max P-Miss: 0.1168 | Max Q-Miss: 0.0671 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch 2900 | Val Loss: 6.6900 | Val Cost: 2353.98 | Val Max P-Miss: 0.1197 | Max Q-Miss: 0.0751 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
