Job: acopf_ISS
Executing: ACOPF_FSNet.py --case_name pglib_opf_case14_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090
Problem Geometry Linked -> Matrix Samples: 10000

Beginning execution of parallelized training matrix loops for FSNet...
Epoch    0 | Val Loss: 2.7237 | Val Cost: 1386.98 | Val Max P-Miss: 1.0277 | Val Max Q-Miss: 0.5311 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   10 | Val Loss: 1.0435 | Val Cost:  209.93 | Val Max P-Miss: 0.5764 | Val Max Q-Miss: 0.1919 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   20 | Val Loss: 0.7987 | Val Cost:  139.69 | Val Max P-Miss: 0.5261 | Val Max Q-Miss: 0.1856 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   30 | Val Loss: 0.7994 | Val Cost:  125.90 | Val Max P-Miss: 0.5904 | Val Max Q-Miss: 0.1890 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   40 | Val Loss: 0.7049 | Val Cost:  113.26 | Val Max P-Miss: 0.5688 | Val Max Q-Miss: 0.1711 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   50 | Val Loss: 0.8186 | Val Cost:  188.08 | Val Max P-Miss: 0.4874 | Val Max Q-Miss: 0.1661 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   60 | Val Loss: 0.6298 | Val Cost:  101.32 | Val Max P-Miss: 0.5039 | Val Max Q-Miss: 0.1539 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   70 | Val Loss: 0.6013 | Val Cost:   94.96 | Val Max P-Miss: 0.4993 | Val Max Q-Miss: 0.1252 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   80 | Val Loss: 1.7559 | Val Cost:  120.53 | Val Max P-Miss: 0.8511 | Val Max Q-Miss: 0.2053 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   90 | Val Loss: 0.6305 | Val Cost:  108.74 | Val Max P-Miss: 0.4199 | Val Max Q-Miss: 0.1710 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  100 | Val Loss: 0.4924 | Val Cost:   71.59 | Val Max P-Miss: 0.4040 | Val Max Q-Miss: 0.1030 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  110 | Val Loss: 0.4611 | Val Cost:   62.48 | Val Max P-Miss: 0.3768 | Val Max Q-Miss: 0.0876 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  120 | Val Loss: 0.4869 | Val Cost:   58.41 | Val Max P-Miss: 0.4012 | Val Max Q-Miss: 0.1056 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  130 | Val Loss: 0.4896 | Val Cost:   55.71 | Val Max P-Miss: 0.4095 | Val Max Q-Miss: 0.1214 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  140 | Val Loss: 0.5175 | Val Cost:   57.47 | Val Max P-Miss: 0.3997 | Val Max Q-Miss: 0.1635 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  150 | Val Loss: 0.4622 | Val Cost:   34.62 | Val Max P-Miss: 0.3197 | Val Max Q-Miss: 0.1789 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  160 | Val Loss: 0.5166 | Val Cost:   69.35 | Val Max P-Miss: 0.5090 | Val Max Q-Miss: 0.0578 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  170 | Val Loss: 0.4563 | Val Cost:   40.51 | Val Max P-Miss: 0.4448 | Val Max Q-Miss: 0.0753 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  180 | Val Loss: 0.4254 | Val Cost:   29.69 | Val Max P-Miss: 0.4118 | Val Max Q-Miss: 0.0692 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  190 | Val Loss: 0.4475 | Val Cost:   24.81 | Val Max P-Miss: 0.4513 | Val Max Q-Miss: 0.0814 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  200 | Val Loss: 0.4519 | Val Cost:   22.79 | Val Max P-Miss: 0.4634 | Val Max Q-Miss: 0.0841 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  210 | Val Loss: 0.4514 | Val Cost:   19.95 | Val Max P-Miss: 0.4658 | Val Max Q-Miss: 0.0839 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  220 | Val Loss: 0.4517 | Val Cost:   17.59 | Val Max P-Miss: 0.4674 | Val Max Q-Miss: 0.0833 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  230 | Val Loss: 0.4254 | Val Cost:   16.26 | Val Max P-Miss: 0.4334 | Val Max Q-Miss: 0.0719 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  240 | Val Loss: 0.4300 | Val Cost:   14.57 | Val Max P-Miss: 0.4447 | Val Max Q-Miss: 0.0756 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  250 | Val Loss: 0.4391 | Val Cost:   12.90 | Val Max P-Miss: 0.4644 | Val Max Q-Miss: 0.0810 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
