Job: acopf_ISS
Executing: ACOPF_Hard_KKT.py --case_name pglib_opf_case14_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090

Beginning execution of parallelized training matrix loops for Hard KKT...
Epoch    0 | Val Loss: 128.2588 | Val Cost: 1663.59 | Val Max P-Miss: 0.8527 | Val Max Q-Miss: 0.5926 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   10 | Val Loss: 17.9065 | Val Cost: 1931.66 | Val Max P-Miss: 0.2466 | Val Max Q-Miss: 0.2008 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   20 | Val Loss: 13.7165 | Val Cost: 2275.85 | Val Max P-Miss: 0.2191 | Val Max Q-Miss: 0.1919 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   30 | Val Loss: 11.5568 | Val Cost: 2514.28 | Val Max P-Miss: 0.2304 | Val Max Q-Miss: 0.1512 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   40 | Val Loss: 11.6925 | Val Cost: 2697.72 | Val Max P-Miss: 0.2354 | Val Max Q-Miss: 0.1451 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   50 | Val Loss: 31.6368 | Val Cost: 2738.49 | Val Max P-Miss: 0.3911 | Val Max Q-Miss: 0.2793 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   60 | Val Loss: 17.3325 | Val Cost: 2792.37 | Val Max P-Miss: 0.1425 | Val Max Q-Miss: 0.3097 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   70 | Val Loss: 16.5518 | Val Cost: 2751.82 | Val Max P-Miss: 0.2459 | Val Max Q-Miss: 0.1530 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch   80 | Val Loss: 15.5765 | Val Cost: 2826.26 | Val Max P-Miss: 0.2377 | Val Max Q-Miss: 0.2173 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch   90 | Val Loss: 7.2626 | Val Cost: 2744.75 | Val Max P-Miss: 0.1671 | Val Max Q-Miss: 0.0975 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  100 | Val Loss: 9.7548 | Val Cost: 2910.06 | Val Max P-Miss: 0.2398 | Val Max Q-Miss: 0.0902 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  110 | Val Loss: 8.3984 | Val Cost: 2962.05 | Val Max P-Miss: 0.1919 | Val Max Q-Miss: 0.1087 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  120 | Val Loss: 9.0044 | Val Cost: 2960.60 | Val Max P-Miss: 0.2573 | Val Max Q-Miss: 0.0845 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  130 | Val Loss: 10.4386 | Val Cost: 2807.20 | Val Max P-Miss: 0.2784 | Val Max Q-Miss: 0.1190 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  140 | Val Loss: 5.7915 | Val Cost: 2864.11 | Val Max P-Miss: 0.1390 | Val Max Q-Miss: 0.1334 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  150 | Val Loss: 7.0163 | Val Cost: 2967.25 | Val Max P-Miss: 0.1427 | Val Max Q-Miss: 0.1655 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  160 | Val Loss: 5.7939 | Val Cost: 2985.18 | Val Max P-Miss: 0.1314 | Val Max Q-Miss: 0.1408 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  170 | Val Loss: 5.0284 | Val Cost: 2997.28 | Val Max P-Miss: 0.1353 | Val Max Q-Miss: 0.1208 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  180 | Val Loss: 5.1983 | Val Cost: 3002.27 | Val Max P-Miss: 0.1407 | Val Max Q-Miss: 0.1206 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  190 | Val Loss: 12.8294 | Val Cost: 2908.33 | Val Max P-Miss: 0.2386 | Val Max Q-Miss: 0.1744 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  200 | Val Loss: 6.9437 | Val Cost: 2916.07 | Val Max P-Miss: 0.1696 | Val Max Q-Miss: 0.1007 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  210 | Val Loss: 4.3336 | Val Cost: 2990.31 | Val Max P-Miss: 0.1712 | Val Max Q-Miss: 0.0689 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  220 | Val Loss: 6.6965 | Val Cost: 2979.96 | Val Max P-Miss: 0.1266 | Val Max Q-Miss: 0.1375 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
