Job: acopf_ISS
Executing: ACOPF_Hard_KKT.py --case_name pglib_opf_case14_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090

Beginning execution of parallelized training matrix loops for Hard KKT...
Epoch    0 | Val Loss: 116.9011 | Val Cost: 1773.03 | Val Max P-Miss: 0.8205 | Val Max Q-Miss: 0.6863 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   10 | Val Loss: 16.8442 | Val Cost: 1943.05 | Val Max P-Miss: 0.2762 | Val Max Q-Miss: 0.1873 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   20 | Val Loss: 13.5046 | Val Cost: 2387.49 | Val Max P-Miss: 0.2742 | Val Max Q-Miss: 0.1701 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   30 | Val Loss: 13.9015 | Val Cost: 2377.04 | Val Max P-Miss: 0.1916 | Val Max Q-Miss: 0.1723 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   40 | Val Loss: 13.8090 | Val Cost: 2659.99 | Val Max P-Miss: 0.1858 | Val Max Q-Miss: 0.1673 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   50 | Val Loss: 12.3116 | Val Cost: 2723.75 | Val Max P-Miss: 0.2793 | Val Max Q-Miss: 0.1225 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   60 | Val Loss: 16.5569 | Val Cost: 2640.09 | Val Max P-Miss: 0.1904 | Val Max Q-Miss: 0.2214 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   70 | Val Loss: 9.8089 | Val Cost: 2788.29 | Val Max P-Miss: 0.2561 | Val Max Q-Miss: 0.1443 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   80 | Val Loss: 10.2259 | Val Cost: 2880.38 | Val Max P-Miss: 0.2874 | Val Max Q-Miss: 0.1159 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch   90 | Val Loss: 10.6398 | Val Cost: 2926.75 | Val Max P-Miss: 0.2993 | Val Max Q-Miss: 0.1014 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  100 | Val Loss: 10.6950 | Val Cost: 2936.86 | Val Max P-Miss: 0.2740 | Val Max Q-Miss: 0.1475 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  110 | Val Loss: 9.3639 | Val Cost: 2766.57 | Val Max P-Miss: 0.1465 | Val Max Q-Miss: 0.2666 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  120 | Val Loss: 10.2125 | Val Cost: 2901.38 | Val Max P-Miss: 0.2605 | Val Max Q-Miss: 0.1460 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  130 | Val Loss: 9.2139 | Val Cost: 2957.45 | Val Max P-Miss: 0.2822 | Val Max Q-Miss: 0.0875 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  140 | Val Loss: 8.1310 | Val Cost: 2967.63 | Val Max P-Miss: 0.2529 | Val Max Q-Miss: 0.0947 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  150 | Val Loss: 20.5113 | Val Cost: 2948.88 | Val Max P-Miss: 0.3690 | Val Max Q-Miss: 0.2890 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  160 | Val Loss: 12.9147 | Val Cost: 2898.85 | Val Max P-Miss: 0.1626 | Val Max Q-Miss: 0.1965 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  170 | Val Loss: 9.2924 | Val Cost: 2967.38 | Val Max P-Miss: 0.2613 | Val Max Q-Miss: 0.1197 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  180 | Val Loss: 5.8064 | Val Cost: 2940.23 | Val Max P-Miss: 0.1836 | Val Max Q-Miss: 0.0753 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  190 | Val Loss: 6.7822 | Val Cost: 2968.67 | Val Max P-Miss: 0.2035 | Val Max Q-Miss: 0.0870 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  200 | Val Loss: 6.8828 | Val Cost: 3016.03 | Val Max P-Miss: 0.1958 | Val Max Q-Miss: 0.1001 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  210 | Val Loss: 6.1770 | Val Cost: 2999.15 | Val Max P-Miss: 0.1931 | Val Max Q-Miss: 0.1201 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  220 | Val Loss: 4.7729 | Val Cost: 3008.26 | Val Max P-Miss: 0.1681 | Val Max Q-Miss: 0.0880 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  230 | Val Loss: 4.1439 | Val Cost: 3021.89 | Val Max P-Miss: 0.1621 | Val Max Q-Miss: 0.0745 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  240 | Val Loss: 3.8246 | Val Cost: 3029.60 | Val Max P-Miss: 0.1603 | Val Max Q-Miss: 0.0745 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  250 | Val Loss: 3.8170 | Val Cost: 3027.44 | Val Max P-Miss: 0.1609 | Val Max Q-Miss: 0.0740 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  260 | Val Loss: 8.2244 | Val Cost: 3006.53 | Val Max P-Miss: 0.2101 | Val Max Q-Miss: 0.1269 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  270 | Val Loss: 5.3156 | Val Cost: 2876.42 | Val Max P-Miss: 0.1483 | Val Max Q-Miss: 0.0706 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  280 | Val Loss: 9.1122 | Val Cost: 3056.34 | Val Max P-Miss: 0.2653 | Val Max Q-Miss: 0.0879 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  290 | Val Loss: 8.3820 | Val Cost: 3038.82 | Val Max P-Miss: 0.1907 | Val Max Q-Miss: 0.0909 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  300 | Val Loss: 7.8912 | Val Cost: 3011.17 | Val Max P-Miss: 0.1416 | Val Max Q-Miss: 0.1536 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  310 | Val Loss: 7.6447 | Val Cost: 3021.26 | Val Max P-Miss: 0.2303 | Val Max Q-Miss: 0.0926 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  320 | Val Loss: 5.7618 | Val Cost: 3050.09 | Val Max P-Miss: 0.1902 | Val Max Q-Miss: 0.0775 | Val Max Gen Viol: 0.0002 | Val Max Thermal: 0.0000
Epoch  330 | Val Loss: 5.8368 | Val Cost: 3048.60 | Val Max P-Miss: 0.1876 | Val Max Q-Miss: 0.0822 | Val Max Gen Viol: 0.0002 | Val Max Thermal: 0.0000
Epoch  340 | Val Loss: 5.3509 | Val Cost: 3053.89 | Val Max P-Miss: 0.1760 | Val Max Q-Miss: 0.0766 | Val Max Gen Viol: 0.0002 | Val Max Thermal: 0.0000
Epoch  350 | Val Loss: 5.0587 | Val Cost: 3052.52 | Val Max P-Miss: 0.1687 | Val Max Q-Miss: 0.0704 | Val Max Gen Viol: 0.0002 | Val Max Thermal: 0.0000
Epoch  360 | Val Loss: 4.9288 | Val Cost: 3049.52 | Val Max P-Miss: 0.1588 | Val Max Q-Miss: 0.0621 | Val Max Gen Viol: 0.0002 | Val Max Thermal: 0.0000
Epoch  370 | Val Loss: 5.0957 | Val Cost: 3032.23 | Val Max P-Miss: 0.1473 | Val Max Q-Miss: 0.0666 | Val Max Gen Viol: 0.0002 | Val Max Thermal: 0.0000
Epoch  380 | Val Loss: 4.7794 | Val Cost: 3031.79 | Val Max P-Miss: 0.1903 | Val Max Q-Miss: 0.1017 | Val Max Gen Viol: 0.0002 | Val Max Thermal: 0.0000
Epoch  390 | Val Loss: 5.3557 | Val Cost: 3014.68 | Val Max P-Miss: 0.1548 | Val Max Q-Miss: 0.0802 | Val Max Gen Viol: 0.0002 | Val Max Thermal: 0.0000
Epoch  400 | Val Loss: 4.3256 | Val Cost: 2996.10 | Val Max P-Miss: 0.0892 | Val Max Q-Miss: 0.1229 | Val Max Gen Viol: 0.0002 | Val Max Thermal: 0.0000
Epoch  410 | Val Loss: 4.6542 | Val Cost: 3012.74 | Val Max P-Miss: 0.1366 | Val Max Q-Miss: 0.0924 | Val Max Gen Viol: 0.0002 | Val Max Thermal: 0.0000
Epoch  420 | Val Loss: 3.8449 | Val Cost: 3007.33 | Val Max P-Miss: 0.1061 | Val Max Q-Miss: 0.0975 | Val Max Gen Viol: 0.0002 | Val Max Thermal: 0.0000
Epoch  430 | Val Loss: 3.6765 | Val Cost: 2993.90 | Val Max P-Miss: 0.1064 | Val Max Q-Miss: 0.0847 | Val Max Gen Viol: 0.0002 | Val Max Thermal: 0.0000 [*SAVED BEST*]
