Job: acopf_ISS
Executing: ACOPF_Hard_KKT.py --case_name pglib_opf_case14_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090

Beginning execution of parallelized training matrix loops for Hard KKT...
Epoch    0 | Val Loss: 143.6977 | Val Cost: 1705.43 | Val Max P-Miss: 1.0053 | Val Max Q-Miss: 0.6051 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   10 | Val Loss: 16.6868 | Val Cost: 2049.95 | Val Max P-Miss: 0.2456 | Val Max Q-Miss: 0.2155 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   20 | Val Loss: 33.6099 | Val Cost: 2396.27 | Val Max P-Miss: 0.4873 | Val Max Q-Miss: 0.2501 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   30 | Val Loss: 12.9788 | Val Cost: 2553.15 | Val Max P-Miss: 0.1900 | Val Max Q-Miss: 0.2029 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   40 | Val Loss: 8.8365 | Val Cost: 2647.34 | Val Max P-Miss: 0.1604 | Val Max Q-Miss: 0.1251 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   50 | Val Loss: 8.4359 | Val Cost: 2653.02 | Val Max P-Miss: 0.1592 | Val Max Q-Miss: 0.2037 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   60 | Val Loss: 6.6244 | Val Cost: 2741.05 | Val Max P-Miss: 0.1359 | Val Max Q-Miss: 0.1026 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   70 | Val Loss: 9.4840 | Val Cost: 2784.80 | Val Max P-Miss: 0.2512 | Val Max Q-Miss: 0.1073 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch   80 | Val Loss: 10.0134 | Val Cost: 2874.20 | Val Max P-Miss: 0.2637 | Val Max Q-Miss: 0.1204 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch   90 | Val Loss: 9.8718 | Val Cost: 2912.97 | Val Max P-Miss: 0.2686 | Val Max Q-Miss: 0.0990 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  100 | Val Loss: 11.0318 | Val Cost: 2939.98 | Val Max P-Miss: 0.2338 | Val Max Q-Miss: 0.1748 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  110 | Val Loss: 11.6106 | Val Cost: 2954.07 | Val Max P-Miss: 0.2558 | Val Max Q-Miss: 0.1470 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  120 | Val Loss: 11.0310 | Val Cost: 2937.50 | Val Max P-Miss: 0.2986 | Val Max Q-Miss: 0.0993 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  130 | Val Loss: 8.0459 | Val Cost: 2823.67 | Val Max P-Miss: 0.1929 | Val Max Q-Miss: 0.1187 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  140 | Val Loss: 14.1972 | Val Cost: 2872.01 | Val Max P-Miss: 0.1560 | Val Max Q-Miss: 0.2264 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  150 | Val Loss: 8.0672 | Val Cost: 2919.80 | Val Max P-Miss: 0.1813 | Val Max Q-Miss: 0.1577 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  160 | Val Loss: 10.1735 | Val Cost: 3026.96 | Val Max P-Miss: 0.2339 | Val Max Q-Miss: 0.1922 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  170 | Val Loss: 13.5468 | Val Cost: 2868.26 | Val Max P-Miss: 0.2760 | Val Max Q-Miss: 0.1269 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  180 | Val Loss: 9.8425 | Val Cost: 2991.40 | Val Max P-Miss: 0.2531 | Val Max Q-Miss: 0.1511 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  190 | Val Loss: 10.7793 | Val Cost: 3009.20 | Val Max P-Miss: 0.2687 | Val Max Q-Miss: 0.1551 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  200 | Val Loss: 10.9658 | Val Cost: 3010.95 | Val Max P-Miss: 0.2672 | Val Max Q-Miss: 0.1475 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  210 | Val Loss: 11.2627 | Val Cost: 3019.62 | Val Max P-Miss: 0.2677 | Val Max Q-Miss: 0.1539 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  220 | Val Loss: 23.2059 | Val Cost: 2977.24 | Val Max P-Miss: 0.1929 | Val Max Q-Miss: 0.2517 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  230 | Val Loss: 10.0778 | Val Cost: 2972.43 | Val Max P-Miss: 0.2601 | Val Max Q-Miss: 0.1361 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  240 | Val Loss: 7.4016 | Val Cost: 2989.84 | Val Max P-Miss: 0.2030 | Val Max Q-Miss: 0.1614 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  250 | Val Loss: 11.8327 | Val Cost: 3045.21 | Val Max P-Miss: 0.2418 | Val Max Q-Miss: 0.1814 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  260 | Val Loss: 9.7263 | Val Cost: 2914.14 | Val Max P-Miss: 0.2340 | Val Max Q-Miss: 0.1116 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  270 | Val Loss: 13.4519 | Val Cost: 3042.24 | Val Max P-Miss: 0.2237 | Val Max Q-Miss: 0.2074 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  280 | Val Loss: 13.7539 | Val Cost: 2963.05 | Val Max P-Miss: 0.2667 | Val Max Q-Miss: 0.1642 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  290 | Val Loss: 8.2333 | Val Cost: 3042.95 | Val Max P-Miss: 0.2292 | Val Max Q-Miss: 0.1270 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  300 | Val Loss: 7.6637 | Val Cost: 3051.29 | Val Max P-Miss: 0.2201 | Val Max Q-Miss: 0.1164 | Val Max Gen Viol: 0.0002 | Val Max Thermal: 0.0000
Epoch  310 | Val Loss: 7.2993 | Val Cost: 3055.46 | Val Max P-Miss: 0.2127 | Val Max Q-Miss: 0.1125 | Val Max Gen Viol: 0.0002 | Val Max Thermal: 0.0000
Epoch  320 | Val Loss: 6.9495 | Val Cost: 3058.85 | Val Max P-Miss: 0.2053 | Val Max Q-Miss: 0.1111 | Val Max Gen Viol: 0.0002 | Val Max Thermal: 0.0000
Epoch  330 | Val Loss: 6.7545 | Val Cost: 3060.00 | Val Max P-Miss: 0.1985 | Val Max Q-Miss: 0.1117 | Val Max Gen Viol: 0.0002 | Val Max Thermal: 0.0000
