Job: acopf_ISS
Executing: ACOPF_Hard_KKT.py --case_name pglib_opf_case14_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090

Beginning execution of parallelized training matrix loops for Hard KKT...
Epoch    0 | Val Loss: 110.8913 | Val Cost: 1697.30 | Val Max P-Miss: 0.8171 | Val Max Q-Miss: 0.5939 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   10 | Val Loss: 24.5553 | Val Cost: 1997.53 | Val Max P-Miss: 0.2723 | Val Max Q-Miss: 0.2596 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   20 | Val Loss: 15.0851 | Val Cost: 2238.21 | Val Max P-Miss: 0.2351 | Val Max Q-Miss: 0.2016 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   30 | Val Loss: 10.8420 | Val Cost: 2546.75 | Val Max P-Miss: 0.1782 | Val Max Q-Miss: 0.2175 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   40 | Val Loss: 45.4722 | Val Cost: 2691.25 | Val Max P-Miss: 0.4073 | Val Max Q-Miss: 0.4525 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   50 | Val Loss: 11.7539 | Val Cost: 2767.15 | Val Max P-Miss: 0.2018 | Val Max Q-Miss: 0.1638 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   60 | Val Loss: 16.5244 | Val Cost: 2702.47 | Val Max P-Miss: 0.2657 | Val Max Q-Miss: 0.1443 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch   70 | Val Loss: 10.7796 | Val Cost: 2832.95 | Val Max P-Miss: 0.1435 | Val Max Q-Miss: 0.2598 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   80 | Val Loss: 9.8245 | Val Cost: 2901.72 | Val Max P-Miss: 0.1918 | Val Max Q-Miss: 0.1150 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   90 | Val Loss: 11.6831 | Val Cost: 2810.93 | Val Max P-Miss: 0.2578 | Val Max Q-Miss: 0.1389 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  100 | Val Loss: 7.8016 | Val Cost: 2878.73 | Val Max P-Miss: 0.2164 | Val Max Q-Miss: 0.0990 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  110 | Val Loss: 6.9108 | Val Cost: 2919.69 | Val Max P-Miss: 0.1913 | Val Max Q-Miss: 0.0930 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  120 | Val Loss: 6.9939 | Val Cost: 2930.09 | Val Max P-Miss: 0.1819 | Val Max Q-Miss: 0.0886 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  130 | Val Loss: 7.9706 | Val Cost: 2900.57 | Val Max P-Miss: 0.1849 | Val Max Q-Miss: 0.1212 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  140 | Val Loss: 7.2106 | Val Cost: 2977.55 | Val Max P-Miss: 0.1762 | Val Max Q-Miss: 0.0740 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  150 | Val Loss: 8.0708 | Val Cost: 2837.07 | Val Max P-Miss: 0.1868 | Val Max Q-Miss: 0.1966 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  160 | Val Loss: 5.4024 | Val Cost: 2972.80 | Val Max P-Miss: 0.1611 | Val Max Q-Miss: 0.0986 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  170 | Val Loss: 5.9044 | Val Cost: 2996.46 | Val Max P-Miss: 0.1503 | Val Max Q-Miss: 0.1260 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  180 | Val Loss: 7.0020 | Val Cost: 3009.47 | Val Max P-Miss: 0.1191 | Val Max Q-Miss: 0.1693 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  190 | Val Loss: 7.6570 | Val Cost: 3022.80 | Val Max P-Miss: 0.1350 | Val Max Q-Miss: 0.1899 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  200 | Val Loss: 7.3486 | Val Cost: 3065.28 | Val Max P-Miss: 0.1339 | Val Max Q-Miss: 0.1879 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  210 | Val Loss: 8.5872 | Val Cost: 2875.49 | Val Max P-Miss: 0.2006 | Val Max Q-Miss: 0.0953 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  220 | Val Loss: 6.6991 | Val Cost: 2968.29 | Val Max P-Miss: 0.2059 | Val Max Q-Miss: 0.0972 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  230 | Val Loss: 7.1671 | Val Cost: 3019.76 | Val Max P-Miss: 0.1666 | Val Max Q-Miss: 0.1465 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  240 | Val Loss: 5.5102 | Val Cost: 3017.69 | Val Max P-Miss: 0.1597 | Val Max Q-Miss: 0.1044 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  250 | Val Loss: 4.5766 | Val Cost: 3028.91 | Val Max P-Miss: 0.1319 | Val Max Q-Miss: 0.0924 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  260 | Val Loss: 4.2673 | Val Cost: 3036.40 | Val Max P-Miss: 0.1189 | Val Max Q-Miss: 0.0893 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  270 | Val Loss: 5.3666 | Val Cost: 3023.57 | Val Max P-Miss: 0.1717 | Val Max Q-Miss: 0.0970 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  280 | Val Loss: 6.1496 | Val Cost: 3010.84 | Val Max P-Miss: 0.1890 | Val Max Q-Miss: 0.1000 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  290 | Val Loss: 45.4618 | Val Cost: 3098.99 | Val Max P-Miss: 0.3982 | Val Max Q-Miss: 0.2899 | Val Max Gen Viol: 0.0002 | Val Max Thermal: 0.0000
Epoch  300 | Val Loss: 5.7873 | Val Cost: 2987.48 | Val Max P-Miss: 0.1488 | Val Max Q-Miss: 0.0783 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
Epoch  310 | Val Loss: 6.2944 | Val Cost: 3014.89 | Val Max P-Miss: 0.1445 | Val Max Q-Miss: 0.1094 | Val Max Gen Viol: 0.0001 | Val Max Thermal: 0.0000
