Job: acopf_ISS
Executing: ACOPF_pinn_baseline.py --case_name pglib_opf_case57_ieee --epochs 10000
Node: issnode1
GPU Allocated: 0
CUDA Hardware Acceleration Active: NVIDIA GeForce RTX 4090
--- STEP 1: EXHAUSTIVE DATASET INTEGRITY CHECK ---
All problem matrices are 100% clean of NaNs and Infs.
Problem Geometry Linked -> Matrix Samples: 10000

Beginning execution of parallelized training matrix loops...
Epoch    0 | Val Loss: 94.2430 | Val Cost: 24143.41 | Val Max P-Miss: 1.1640 | Max Q-Miss: 0.7413 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   10 | Val Loss: 27.2875 | Val Cost: 28678.92 | Val Max P-Miss: 0.5769 | Max Q-Miss: 0.2676 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   20 | Val Loss: 25.9813 | Val Cost: 30350.00 | Val Max P-Miss: 0.5761 | Max Q-Miss: 0.3074 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   30 | Val Loss: 25.4839 | Val Cost: 30849.88 | Val Max P-Miss: 0.4840 | Max Q-Miss: 0.2140 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   40 | Val Loss: 23.4385 | Val Cost: 30734.97 | Val Max P-Miss: 0.3899 | Max Q-Miss: 0.2076 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   50 | Val Loss: 24.1936 | Val Cost: 31237.97 | Val Max P-Miss: 0.3687 | Max Q-Miss: 0.2114 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   60 | Val Loss: 22.6388 | Val Cost: 31026.78 | Val Max P-Miss: 0.3324 | Max Q-Miss: 0.2138 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   70 | Val Loss: 22.0171 | Val Cost: 31505.88 | Val Max P-Miss: 0.2823 | Max Q-Miss: 0.1547 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch   80 | Val Loss: 23.8334 | Val Cost: 31359.02 | Val Max P-Miss: 0.2570 | Max Q-Miss: 0.1307 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch   90 | Val Loss: 23.4932 | Val Cost: 31410.27 | Val Max P-Miss: 0.3541 | Max Q-Miss: 0.1750 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  100 | Val Loss: 21.4032 | Val Cost: 31407.78 | Val Max P-Miss: 0.2543 | Max Q-Miss: 0.1269 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  110 | Val Loss: 24.7955 | Val Cost: 31550.85 | Val Max P-Miss: 0.4756 | Max Q-Miss: 0.2337 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  120 | Val Loss: 21.1383 | Val Cost: 31464.63 | Val Max P-Miss: 0.4290 | Max Q-Miss: 0.1543 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  130 | Val Loss: 20.5678 | Val Cost: 31430.31 | Val Max P-Miss: 0.3879 | Max Q-Miss: 0.1433 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  140 | Val Loss: 21.8399 | Val Cost: 31145.62 | Val Max P-Miss: 0.3307 | Max Q-Miss: 0.1734 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  150 | Val Loss: 20.8485 | Val Cost: 31088.41 | Val Max P-Miss: 0.2358 | Max Q-Miss: 0.1628 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  160 | Val Loss: 20.2130 | Val Cost: 31291.32 | Val Max P-Miss: 0.2142 | Max Q-Miss: 0.1205 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  170 | Val Loss: 20.1531 | Val Cost: 31260.04 | Val Max P-Miss: 0.1716 | Max Q-Miss: 0.1091 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  180 | Val Loss: 20.4200 | Val Cost: 31312.30 | Val Max P-Miss: 0.1689 | Max Q-Miss: 0.1645 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  190 | Val Loss: 20.1136 | Val Cost: 31333.16 | Val Max P-Miss: 0.1905 | Max Q-Miss: 0.1576 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  200 | Val Loss: 20.6803 | Val Cost: 31266.71 | Val Max P-Miss: 0.2165 | Max Q-Miss: 0.1673 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  210 | Val Loss: 20.5304 | Val Cost: 30980.61 | Val Max P-Miss: 0.3567 | Max Q-Miss: 0.1110 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  220 | Val Loss: 20.0266 | Val Cost: 31039.67 | Val Max P-Miss: 0.3037 | Max Q-Miss: 0.1000 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  230 | Val Loss: 19.9620 | Val Cost: 31047.49 | Val Max P-Miss: 0.2509 | Max Q-Miss: 0.1128 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  240 | Val Loss: 19.7970 | Val Cost: 31062.46 | Val Max P-Miss: 0.1787 | Max Q-Miss: 0.1215 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  250 | Val Loss: 19.9387 | Val Cost: 31100.60 | Val Max P-Miss: 0.1520 | Max Q-Miss: 0.1316 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  260 | Val Loss: 20.2261 | Val Cost: 31023.94 | Val Max P-Miss: 0.1906 | Max Q-Miss: 0.1444 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  270 | Val Loss: 19.9822 | Val Cost: 31032.24 | Val Max P-Miss: 0.1720 | Max Q-Miss: 0.1260 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  280 | Val Loss: 19.0041 | Val Cost: 30976.46 | Val Max P-Miss: 0.1479 | Max Q-Miss: 0.0962 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000 [*SAVED BEST*]
Epoch  290 | Val Loss: 19.9517 | Val Cost: 30949.68 | Val Max P-Miss: 0.1808 | Max Q-Miss: 0.1541 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  300 | Val Loss: 19.6647 | Val Cost: 30859.02 | Val Max P-Miss: 0.2278 | Max Q-Miss: 0.0934 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
Epoch  310 | Val Loss: 19.1757 | Val Cost: 30878.66 | Val Max P-Miss: 0.1912 | Max Q-Miss: 0.0794 | Val Max Gen Viol: 0.0000 | Val Max Thermal: 0.0000
